season,weather,temp,humidity,windspeed,count
1,1,51.188,75,7.0015,9
1,1,51.188,75,7.0015,7
1,1,48.236,87,12.998,20
1,1,49.712,75,7.0015,64
1,1,48.236,80,8.9981,130
1,1,52.664,75,6.0032,203
1,1,57.092,57,15.0013,324
1,1,61.52,43,15.0013,376
1,1,64.472,44,12.998,445
1,1,68.9,42,19.0012,512
1,1,74.804,37,19.9995,449
1,2,73.328,37,19.0012,401
1,2,71.852,43,8.9981,322
1,1,71.852,45,8.9981,297
1,1,70.376,42,7.0015,215
1,1,68.9,39,16.9979,170
1,1,64.472,44,15.0013,140
1,1,64.472,38,16.9979,109
1,1,62.996,38,15.0013,119
1,1,60.044,40,19.0012,91
1,1,57.092,42,12.998,72
1,1,58.568,37,19.0012,67
1,1,57.092,42,8.9981,32
1,1,55.616,49,16.9979,6
1,2,55.616,49,7.0015,2
1,2,54.14,52,0,2
1,2,54.14,52,0,24
1,1,54.14,52,8.9981,57
1,1,55.616,53,8.9981,125
1,1,57.092,49,11.0014,208
1,1,58.568,46,15.0013,256
1,1,60.044,43,15.0013,351
1,1,61.52,37,19.9995,343
1,1,61.52,40,12.998,328
1,1,61.52,37,19.0012,330
1,1,61.52,37,19.9995,314
1,1,60.044,40,15.0013,219
1,1,57.092,46,15.0013,181
1,1,55.616,49,12.998,112
1,1,54.14,52,11.0014,126
1,1,52.664,56,15.0013,91
1,1,51.188,60,7.0015,58
1,1,51.188,56,16.9979,30
1,1,49.712,60,15.0013,15
1,1,49.712,60,8.9981,5
1,1,49.712,56,8.9981,5
1,1,49.712,52,11.0014,3
1,1,48.236,64,7.0015,4
1,2,46.76,64,6.0032,21
1,2,48.236,60,8.9981,88
1,2,48.236,60,7.0015,240
1,2,48.236,55,6.0032,420
1,2,48.236,64,0,197
1,1,49.712,60,0,108
1,2,51.188,56,6.0032,88
1,2,51.188,56,7.0015,103
1,2,51.188,56,7.0015,80
1,3,48.236,75,11.0014,50
1,3,48.236,75,11.0014,69
1,3,48.236,87,6.0032,49
1,3,48.236,87,0,152
1,4,46.76,86,6.0032,164
1,3,46.76,93,6.0032,190
1,2,46.76,86,6.0032,132
1,2,46.76,93,0,79
1,2,46.76,92,7.0015,62
1,2,48.236,87,7.0015,52
1,2,48.236,87,7.0015,14
1,2,48.236,93,7.0015,5
1,2,48.236,87,11.0014,4
1,2,46.76,86,11.0014,4
1,1,61.52,47,15.0013,23
1,2,45.284,93,12.998,79
1,2,45.284,93,11.0014,222
1,2,45.284,93,11.0014,471
1,2,45.284,93,11.0014,195
1,2,45.284,93,11.0014,83
1,1,62.996,38,19.9995,101
1,1,62.996,38,19.9995,140
1,1,62.996,38,19.9995,178
1,1,62.996,38,19.9995,106
1,1,62.996,38,19.9995,136
1,1,62.996,38,23.9994,240
1,1,62.996,38,16.9979,460
1,1,61.52,40,7.0015,385
1,1,60.044,46,7.0015,281
1,1,57.092,53,7.0015,200
1,1,55.616,66,6.0032,116
1,1,54.14,70,6.0032,114
1,1,51.188,81,7.0015,41
1,1,51.188,81,0,28
1,1,49.712,87,6.0032,7
1,1,46.76,85,11.0014,5
1,1,48.236,80,0,4
1,1,46.76,80,8.9981,2
1,1,46.76,80,8.9981,22
1,1,46.76,86,8.9981,74
1,1,46.76,80,8.9981,256
1,1,46.76,82,7.0015,499
1,2,46.76,86,8.9981,225
1,2,49.712,87,8.9981,97
1,2,51.188,87,6.0032,99
1,3,54.14,81,0,55
1,3,55.616,76,0,65
1,3,55.616,81,7.0015,73
1,2,57.092,87,6.0032,79
1,2,57.092,87,16.9979,118
1,3,57.092,87,15.0013,134
1,3,57.092,87,12.998,98
1,3,55.616,93,15.0013,93
1,3,55.616,93,11.0014,57
1,3,57.092,87,15.0013,29
1,3,57.092,87,12.998,49
1,3,57.092,87,15.0013,9
1,3,57.092,93,12.998,3
1,3,58.568,93,12.998,3
1,3,58.568,93,16.9979,2
1,3,58.568,93,16.9979,3
1,3,58.568,93,12.998,2
1,3,57.092,93,6.0032,16
1,3,58.568,93,8.9981,89
1,2,57.092,87,19.0012,220
1,1,55.616,81,12.998,508
1,1,55.616,81,7.0015,230
1,1,57.092,81,7.0015,90
1,2,57.092,81,7.0015,119
1,2,57.092,81,7.0015,144
1,1,62.996,77,11.0014,183
1,1,62.996,77,11.0014,156
1,1,64.472,72,8.9981,188
1,1,65.948,67,12.998,281
1,1,65.948,63,11.0014,495
1,1,64.472,67,12.998,421
1,2,62.996,71,11.0014,330
1,2,62.996,71,12.998,240
1,1,64.472,67,8.9981,174
1,1,60.044,76,19.9995,133
1,1,61.52,76,22.0028,67
1,2,61.52,71,19.0012,42
1,2,60.044,76,19.9995,12
1,1,61.52,76,23.9994,14
1,1,58.568,87,16.9979,7
1,3,55.616,70,32.9975,3
1,2,54.14,70,36.9974,21
1,2,51.188,75,15.0013,73
1,1,51.188,60,15.0013,177
1,1,49.712,52,23.9994,419
1,1,48.236,47,26.0027,214
1,1,49.712,44,30.0026,103
1,1,49.712,38,40.9973,114
1,1,49.712,38,32.9975,154
1,1,51.188,33,35.0008,154
1,1,51.188,33,36.9974,129
1,1,51.188,33,39.0007,138
1,1,52.664,30,31.0009,233
1,1,52.664,33,27.9993,332
1,1,51.188,38,19.9995,301
1,1,51.188,38,19.0012,206
1,1,49.712,41,11.0014,136
1,1,49.712,41,19.0012,102
1,1,46.76,47,22.0028,65
1,1,45.284,47,12.998,65
1,1,43.808,47,7.0015,44
1,1,43.808,47,12.998,50
1,1,43.808,47,11.0014,38
1,1,42.332,54,7.0015,20
1,1,42.332,50,8.9981,3
1,1,42.332,50,8.9981,4
1,1,42.332,50,0,5
1,1,42.332,50,8.9981,24
1,1,40.856,54,7.0015,92
1,1,42.332,50,7.0015,81
1,1,43.808,47,0,149
1,1,46.76,40,12.998,178
1,1,48.236,41,16.9979,219
1,1,48.236,44,19.0012,220
1,1,49.712,41,19.9995,231
1,1,49.712,38,19.9995,226
1,1,49.712,38,15.0013,206
1,1,49.712,41,16.9979,144
1,1,48.236,41,12.998,143
1,1,46.76,47,15.0013,102
1,1,46.76,44,16.9979,103
1,1,45.284,43,16.9979,69
1,1,43.808,47,23.9994,66
1,1,43.808,47,15.0013,76
1,1,43.808,47,22.0028,59
1,2,43.808,47,19.9995,42
1,2,43.808,47,19.0012,43
1,2,43.808,48,26.0027,25
1,2,43.808,47,26.0027,6
1,2,43.808,47,22.0028,5
1,2,42.332,50,19.0012,8
1,1,40.856,54,19.0012,17
1,1,40.856,54,15.0013,36
1,1,40.856,54,12.998,90
1,1,42.332,54,19.0012,126
1,1,43.808,47,15.0013,165
1,1,45.284,40,19.9995,234
1,1,46.76,34,19.0012,224
1,1,46.76,32,23.9994,188
1,1,48.236,27,12.998,206
1,1,48.236,29,19.9995,205
1,1,48.236,25,16.9979,146
1,1,45.284,29,15.0013,120
1,1,43.808,37,11.0014,110
1,1,43.808,37,7.0015,95
1,1,43.808,40,11.0014,72
1,1,45.284,37,6.0032,60
1,1,43.808,43,6.0032,29
1,1,42.332,46,8.9981,25
1,1,42.332,43,7.0015,20
1,1,42.332,46,0,17
1,1,40.856,50,0,3
1,1,40.856,58,7.0015,8
1,1,40.856,54,6.0032,6
1,1,39.38,54,6.0032,13
1,1,39.38,54,7.0015,33
1,1,39.38,58,11.0014,78
1,1,39.38,58,11.0014,96
1,2,42.332,59,12.998,126
1,1,43.808,59,16.9979,179
1,1,46.76,55,22.0028,185
1,2,49.712,41,27.9993,228
1,1,49.712,44,26.0027,181
1,1,51.188,44,30.0026,192
1,1,51.188,44,23.9994,180
1,1,51.188,48,22.0028,193
1,1,51.188,52,22.0028,181
1,1,51.188,56,19.0012,144
1,1,51.188,60,19.0012,90
1,1,52.664,52,22.0028,49
1,2,54.14,49,23.9994,43
1,3,51.188,70,19.9995,28
1,2,51.188,70,22.0028,12
1,2,52.664,65,23.9994,2
1,3,52.664,75,16.9979,12
1,3,55.616,66,22.0028,2
1,3,55.616,66,22.0028,13
1,3,54.14,75,16.9979,57
1,3,54.14,81,15.0013,126
1,3,54.14,81,19.0012,93
1,3,55.616,81,16.9979,68
1,3,54.14,87,16.9979,62
1,2,57.092,87,7.0015,75
1,2,55.616,87,19.0012,86
1,2,60.044,76,22.0028,103
1,1,64.472,62,32.9975,132
1,1,64.472,62,32.9975,129
1,1,65.948,63,36.9974,219
1,1,65.948,63,30.0026,462
1,1,65.948,63,30.0026,463
1,1,65.948,63,27.9993,308
1,1,65.948,63,23.9994,180
1,1,65.948,67,31.0009,180
1,1,65.948,72,26.0027,90
1,1,65.948,72,26.0027,61
1,2,65.948,77,22.0028,17
1,2,65.948,77,22.0028,10
1,2,64.472,51,32.9975,2
1,2,64.472,51,32.9975,4
1,1,57.092,46,35.0008,1
1,1,57.092,46,35.0008,29
1,1,57.092,36,35.0008,88
1,1,55.616,42,23.9994,263
1,1,54.14,52,27.9993,489
1,1,52.664,52,22.0028,202
1,1,54.14,42,31.0009,93
1,1,54.14,42,26.0027,114
1,1,54.14,39,32.9975,161
1,1,54.14,42,31.0009,130
1,1,54.14,33,26.0027,105
1,1,54.14,33,35.0008,130
1,1,52.664,30,35.0008,176
1,1,51.188,33,30.0026,346
1,1,49.712,32,23.9994,355
1,1,48.236,37,26.0027,256
1,1,48.236,37,16.9979,165
1,1,46.76,40,27.9993,124
1,1,45.284,47,16.9979,78
1,1,43.808,47,19.9995,38
1,1,42.332,50,12.998,16
1,1,42.332,50,11.0014,5
1,1,42.332,50,8.9981,3
1,1,40.856,54,7.0015,4
1,1,40.856,54,7.0015,1
1,1,40.856,55,16.9979,19
1,1,40.856,54,11.0014,86
1,1,40.856,54,6.0032,206
1,1,40.856,54,7.0015,423
1,1,40.856,54,0,210
1,1,42.332,59,0,108
1,1,43.808,55,11.0014,99
1,1,46.76,51,12.998,111
1,1,48.236,47,19.0012,124
1,1,49.712,44,12.998,119
1,1,51.188,44,19.9995,127
1,1,51.188,41,22.0028,193
1,2,51.188,44,22.0028,385
1,2,51.188,44,22.0028,361
1,2,51.188,48,19.9995,234
1,1,51.188,52,30.0026,191
1,1,51.188,44,23.9994,121
1,2,51.188,44,27.9993,90
1,1,51.188,48,22.0028,56
1,1,64.472,38,19.0012,31
1,1,64.472,41,19.0012,4
1,1,64.472,44,19.0012,7
1,1,64.472,44,12.998,3
1,1,61.52,50,11.0014,1
1,1,61.52,50,11.0014,18
1,3,61.52,54,11.0014,67
1,3,60.044,62,6.0032,208
1,3,58.568,73,7.0015,520
1,2,58.568,71,12.998,276
1,1,61.52,62,8.9981,133
1,1,61.52,58,11.0014,143
1,1,64.472,54,7.0015,179
1,1,65.948,47,15.0013,186
1,1,77.756,33,15.0013,192
1,1,76.28,35,19.0012,194
1,1,76.28,40,15.0013,283
1,1,74.804,43,12.998,539
1,1,73.328,46,11.0014,526
1,1,71.852,52,19.0012,335
1,1,70.376,52,11.0014,264
1,1,70.376,52,11.0014,233
1,1,68.9,55,12.998,140
1,1,65.948,63,6.0032,97
1,1,65.948,59,8.9981,31
1,2,65.948,55,0,17
1,2,62.996,67,8.9981,9
1,2,62.996,67,8.9981,2
1,3,61.52,82,6.0032,1
1,3,61.52,82,0,19
1,3,58.568,90,0,74
1,3,58.568,93,0,205
1,3,61.52,87,0,445
1,3,60.044,87,0,228
1,3,62.996,77,7.0015,78
1,3,61.52,82,16.9979,105
1,1,62.996,82,0,148
1,2,62.996,77,0,137
1,1,61.52,76,7.0015,141
1,1,65.948,67,11.0014,174
1,1,65.948,55,19.0012,229
1,1,62.996,54,32.9975,450
1,1,61.52,43,31.0009,410
1,1,60.044,43,35.0008,327
1,1,58.568,46,35.0008,213
1,1,57.092,46,27.9993,148
1,1,55.616,49,27.9993,109
1,1,55.616,49,16.9979,61
1,1,55.616,53,26.0027,38
1,1,54.14,56,22.0028,22
1,1,54.14,52,15.0013,6
1,1,52.664,56,19.9995,4
1,1,51.188,60,15.0013,2
1,1,51.188,60,15.0013,17
1,1,49.712,65,11.0014,88
1,1,49.712,65,15.0013,226
1,1,49.712,65,15.0013,441
1,1,49.712,65,12.998,270
1,1,52.664,56,19.0012,129
1,1,55.616,53,19.9995,164
1,1,57.092,46,8.9981,216
1,1,58.568,46,0,198
1,1,58.568,46,15.0013,170
1,1,60.044,40,0,216
1,1,61.52,37,7.0015,311
1,1,61.52,37,6.0032,488
1,1,60.044,40,8.9981,385
1,1,57.092,49,7.0015,267
1,1,57.092,49,7.0015,163
1,1,57.092,49,7.0015,134
1,1,57.092,49,7.0015,119
1,1,51.188,70,7.0015,77
1,1,51.188,70,7.0015,86
1,1,51.188,70,7.0015,43
1,1,49.712,70,6.0032,44
1,1,49.712,75,0,18
1,1,49.712,81,6.0032,6
1,1,49.712,81,6.0032,4
1,1,48.236,87,8.9981,5
1,2,49.712,87,8.9981,28
1,1,49.712,87,0,90
1,1,49.712,81,8.9981,157
1,1,49.712,87,7.0015,224
1,1,54.14,70,0,270
1,2,54.14,70,6.0032,300
1,2,54.14,70,12.998,302
1,2,55.616,66,15.0013,276
1,2,55.616,66,15.0013,305
1,2,57.092,61,11.0014,143
1,3,54.14,70,12.998,67
1,3,52.664,75,11.0014,64
1,3,51.188,87,8.9981,80
1,3,49.712,93,12.998,77
1,3,49.712,93,8.9981,78
1,2,49.712,87,6.0032,95
1,2,49.712,87,8.9981,70
1,2,49.712,87,8.9981,61
1,2,49.712,93,7.0015,51
1,2,49.712,93,7.0015,63
1,3,49.712,87,6.0032,17
1,2,49.712,87,8.9981,9
1,3,51.188,81,12.998,4
1,2,51.188,70,16.9979,4
1,2,49.712,75,11.0014,16
1,2,49.712,75,11.0014,62
1,2,49.712,70,15.0013,92
1,2,51.188,65,19.0012,148
1,2,51.188,70,12.998,182
1,2,51.188,65,12.998,248
1,2,52.664,61,11.0014,274
1,1,54.14,61,11.0014,243
1,2,54.14,56,16.9979,272
1,1,54.14,56,15.0013,296
1,1,55.616,53,11.0014,306
1,1,54.14,52,16.9979,181
1,1,54.14,52,15.0013,69
1,1,52.664,56,12.998,50
1,1,52.664,56,7.0015,66
1,1,51.188,60,7.0015,191
1,1,49.712,70,8.9981,42
1,1,49.712,65,8.9981,21
1,1,48.236,75,6.0032,6
1,1,48.236,75,0,3
1,1,45.284,80,7.0015,2
1,1,45.284,80,7.0015,17
1,1,43.808,86,7.0015,72
1,1,43.808,86,7.0015,234
1,1,43.808,86,8.9981,444
1,1,45.284,80,7.0015,277
1,1,48.236,75,7.0015,116
1,1,51.188,70,8.9981,116
1,1,55.616,61,11.0014,150
1,1,60.044,40,15.0013,141
1,1,61.52,35,11.0014,140
1,1,62.996,32,19.0012,171
1,1,61.52,43,16.9979,228
1,1,61.52,43,16.9979,430
1,1,60.044,43,15.0013,437
1,1,58.568,43,16.9979,291
1,1,57.092,46,11.0014,201
1,1,55.616,57,11.0014,154
1,1,54.14,65,8.9981,87
1,1,54.14,65,8.9981,46
1,1,54.14,70,12.998,23
1,1,52.664,61,8.9981,14
1,1,54.14,61,0,4
1,2,54.14,70,0,2
1,2,54.14,70,0,3
1,1,55.616,49,6.0032,15
1,1,55.616,45,19.9995,100
1,1,55.616,45,0,299
1,1,54.14,49,0,529
1,1,55.616,49,0,289
1,1,57.092,46,11.0014,116
1,1,58.568,46,12.998,129
1,1,61.52,40,22.0028,172
1,1,64.472,38,16.9979,184
1,1,64.472,38,16.9979,138
1,1,64.472,38,12.998,146
1,1,64.472,35,16.9979,276
1,1,64.472,35,12.998,509
1,1,62.996,38,12.998,518
1,1,60.044,43,15.0013,338
1,1,58.568,50,8.9981,212
1,1,57.092,61,7.0015,190
1,1,55.616,57,12.998,118
1,1,55.616,57,8.9981,51
1,1,54.14,56,15.0013,23
1,1,52.664,61,11.0014,10
1,1,51.188,65,0,1
1,1,51.188,65,0,1
1,1,49.712,70,6.0032,1
1,1,49.712,70,6.0032,20
1,2,49.712,70,0,98
1,2,49.712,70,7.0015,281
1,2,49.712,70,15.0013,508
1,2,49.712,70,11.0014,253
1,2,51.188,70,15.0013,108
1,2,51.188,65,15.0013,102
1,2,52.664,65,19.0012,138
1,2,52.664,61,7.0015,126
1,2,54.14,56,11.0014,108
1,3,54.14,61,7.0015,54
1,3,51.188,81,7.0015,75
1,3,49.712,87,7.0015,155
1,3,49.712,87,7.0015,167
1,3,49.712,87,7.0015,161
1,3,49.712,87,8.9981,125
1,3,49.712,87,12.998,129
1,2,49.712,87,8.9981,98
1,2,49.712,87,11.0014,60
1,2,49.712,87,11.0014,26
1,2,49.712,87,8.9981,12
1,1,48.236,80,8.9981,2
1,1,48.236,80,19.0012,4
1,2,48.236,75,30.0026,1
1,1,46.76,75,19.0012,18
1,1,46.76,75,19.0012,76
1,1,46.76,69,16.9979,267
1,1,46.76,64,16.9979,484
1,1,46.76,59,15.0013,238
1,1,48.236,51,15.0013,97
1,1,49.712,52,15.0013,99
1,1,51.188,48,22.0028,158
1,1,54.14,42,22.0028,154
1,1,55.616,39,19.9995,144
1,1,55.616,36,19.9995,134
1,1,57.092,36,0,238
1,1,57.092,34,8.9981,399
1,1,57.092,31,11.0014,417
1,1,55.616,33,7.0015,295
1,1,55.616,36,0,199
1,1,54.14,52,6.0032,177
1,2,54.14,56,0,107
1,2,54.14,52,0,84
1,2,52.664,65,6.0032,43
1,2,52.664,61,6.0032,13
1,1,51.188,52,6.0032,16
1,1,51.188,56,6.0032,5
1,1,51.188,56,6.0032,2
1,1,49.712,52,15.0013,17
1,1,46.76,59,12.998,64
1,1,46.76,59,11.0014,230
1,1,46.76,59,11.0014,448
1,1,48.236,55,11.0014,275
1,2,51.188,48,8.9981,124
1,2,52.664,45,7.0015,153
1,2,54.14,42,8.9981,176
1,2,54.14,42,6.0032,192
1,2,55.616,39,6.0032,146
1,2,55.616,45,8.9981,191
1,2,57.092,42,16.9979,268
1,2,57.092,42,12.998,396
1,3,54.14,61,8.9981,359
1,2,55.616,57,0,262
1,2,55.616,57,0,151
1,2,55.616,66,6.0032,122
1,2,55.616,66,0,113
1,2,54.14,70,6.0032,65
1,2,54.14,70,8.9981,53
1,3,52.664,81,8.9981,45
1,3,51.188,81,12.998,26
1,3,49.712,87,15.0013,9
1,3,49.712,87,15.0013,4
1,3,48.236,93,11.0014,2
1,3,48.236,93,8.9981,9
1,3,48.236,93,8.9981,19
1,3,48.236,93,8.9981,78
1,3,48.236,93,7.0015,90
1,3,48.236,93,7.0015,166
1,2,49.712,81,7.0015,183
1,2,51.188,81,11.0014,221
1,2,51.188,81,19.0012,235
1,2,51.188,81,16.9979,243
1,2,54.14,61,19.9995,124
1,3,48.236,75,27.9993,146
1,3,48.236,69,31.0009,144
1,2,48.236,47,43.9989,108
1,2,46.76,40,36.9974,87
1,2,43.808,43,36.9974,63
1,1,42.332,43,43.0006,48
1,2,42.332,39,26.0027,46
1,3,40.856,50,32.9975,20
1,3,39.38,68,26.0027,21
1,3,37.904,79,31.0009,24
1,2,39.38,58,39.0007,27
1,2,39.38,46,46.0022,14
1,2,39.38,46,47.9988,1
1,1,39.38,49,26.0027,3
1,1,39.38,49,26.0027,2
1,1,37.904,53,12.998,18
1,1,37.904,53,16.9979,26
1,1,39.38,49,19.9995,63
1,1,40.856,42,23.9994,91
1,1,40.856,42,19.9995,124
1,1,42.332,39,43.0006,140
1,1,43.808,40,30.0026,138
1,1,43.808,40,35.0008,111
1,1,43.808,40,36.9974,155
1,1,46.76,34,31.0009,164
1,1,45.284,37,27.9993,87
1,1,43.808,40,31.0009,96
1,1,43.808,40,19.0012,80
1,1,42.332,42,22.0028,57
1,1,42.332,43,19.9995,36
1,1,42.332,43,11.0014,28
1,1,42.332,43,15.0013,23
1,1,42.332,46,15.0013,9
1,1,40.856,50,15.0013,6
1,1,42.332,46,12.998,4
1,1,40.856,54,7.0015,1
1,1,40.856,54,6.0032,2
1,1,39.38,58,8.9981,17
1,1,39.38,54,15.0013,72
1,1,39.38,54,12.998,195
1,1,39.38,54,8.9981,417
1,1,40.856,50,12.998,205
1,1,42.332,50,8.9981,71
1,1,48.236,37,12.998,90
1,1,52.664,28,22.0028,118
1,1,55.616,22,15.0013,140
1,1,57.092,23,7.0015,135
1,1,58.568,27,8.9981,155
1,1,58.568,23,12.998,211
1,1,58.568,23,12.998,407
1,1,57.092,25,16.9979,405
1,1,57.092,25,8.9981,263
1,1,54.14,42,11.0014,214
1,1,52.664,45,8.9981,147
1,1,51.188,56,7.0015,102
1,1,52.664,41,0,36
1,2,51.188,60,0,14
1,2,51.188,56,0,6
1,2,52.664,41,0,3
1,2,51.188,52,0,3
1,2,51.188,65,7.0015,2
1,2,51.188,65,7.0015,22
1,2,51.188,56,0,90
1,2,49.712,60,6.0032,280
1,2,49.712,70,0,513
1,2,51.188,56,6.0032,262
1,2,51.188,60,8.9981,98
1,2,54.14,45,11.0014,112
1,2,54.14,52,15.0013,172
1,2,58.568,40,16.9979,173
1,1,61.52,40,15.0013,124
1,2,62.996,38,30.0026,145
1,1,62.996,35,19.9995,266
1,1,62.996,38,23.9994,523
1,2,60.044,46,19.9995,406
1,2,58.568,50,11.0014,281
1,2,60.044,46,8.9981,184
1,2,58.568,50,7.0015,109
1,2,58.568,50,7.0015,77
1,2,58.568,50,6.0032,57
1,1,55.616,57,0,22
1,1,57.092,53,0,5
1,1,54.14,61,0,4
1,1,52.664,75,0,3
1,1,52.664,70,7.0015,1
1,1,52.664,70,7.0015,25
1,1,54.14,61,8.9981,95
1,2,54.14,65,12.998,321
1,1,55.616,61,23.9994,515
1,1,55.616,61,22.0028,231
1,1,57.092,57,19.9995,120
1,1,58.568,53,19.0012,138
1,1,60.044,46,26.0027,163
1,1,61.52,43,19.0012,170
1,1,62.996,41,23.9994,134
1,1,62.996,41,15.0013,171
1,1,62.996,38,12.998,231
1,1,62.996,38,12.998,487
1,1,61.52,40,15.0013,468
1,1,60.044,43,11.0014,311
1,1,58.568,46,11.0014,211
1,1,57.092,53,11.0014,178
1,1,57.092,49,7.0015,107
1,1,57.092,53,6.0032,58
1,2,54.14,70,8.9981,23
1,2,54.14,70,0,5
1,2,54.14,70,6.0032,7
1,2,54.14,61,0,1
1,3,54.14,70,6.0032,3
1,2,54.14,70,0,20
1,2,54.14,70,6.0032,87
1,2,54.14,70,8.9981,288
1,2,54.14,70,6.0032,498
1,2,54.14,70,11.0014,202
1,3,55.616,70,8.9981,44
1,3,55.616,70,7.0015,71
1,3,55.616,76,6.0032,45
1,3,57.092,71,16.9979,64
1,3,55.616,81,12.998,31
1,3,57.092,76,0,53
1,3,57.092,81,0,118
1,3,57.092,87,0,289
1,3,57.092,87,8.9981,353
1,2,55.616,87,11.0014,258
1,2,55.616,87,8.9981,216
1,2,57.092,81,7.0015,145
1,2,55.616,81,0,111
1,1,55.616,81,6.0032,73
1,2,54.14,87,0,34
1,2,54.14,93,0,18
1,2,54.14,93,7.0015,12
1,2,52.664,93,7.0015,1
1,2,52.664,93,12.998,1
1,2,52.664,93,11.0014,16
1,2,52.664,96,8.9981,71
1,2,52.664,93,7.0015,226
1,2,51.188,100,0,520
1,2,51.188,100,0,283
1,1,57.092,71,19.0012,116
1,1,58.568,62,27.9993,142
1,1,60.044,46,26.0027,198
1,1,61.52,43,23.9994,205
1,1,61.52,37,23.9994,170
1,1,62.996,35,27.9993,221
1,1,62.996,32,19.9995,307
1,1,62.996,32,22.0028,465
1,1,61.52,35,16.9979,377
1,1,60.044,37,15.0013,282
1,1,61.52,35,12.998,171
1,1,60.044,37,12.998,129
1,1,58.568,40,15.0013,107
1,1,58.568,40,12.998,82
1,1,57.092,42,11.0014,86
1,1,55.616,49,11.0014,45
1,1,54.14,61,16.9979,45
1,1,52.664,65,7.0015,18
1,1,51.188,70,0,7
1,1,49.712,70,6.0032,1
1,1,49.712,70,0,9
1,1,49.712,70,0,41
1,1,48.236,87,0,102
1,1,48.236,80,7.0015,138
1,1,51.188,81,7.0015,205
1,1,55.616,57,8.9981,286
1,1,58.568,43,12.998,369
1,1,61.52,43,19.0012,384
1,1,64.472,35,23.9994,427
1,1,62.996,41,16.9979,499
1,1,64.472,44,22.0028,404
1,1,67.424,36,19.0012,364
1,1,65.948,38,19.9995,246
1,1,64.472,44,11.0014,188
1,1,64.472,44,11.0014,148
1,1,64.472,33,19.9995,114
1,1,61.52,40,30.0026,118
1,2,58.568,40,26.0027,74
1,2,57.092,39,23.9994,74
1,2,55.616,39,16.9979,72
1,2,54.14,36,19.0012,48
1,2,54.14,36,15.0013,15
1,2,52.664,41,26.0027,3
1,2,51.188,48,19.9995,2
1,1,49.712,52,22.0028,5
1,2,49.712,52,19.0012,14
1,2,49.712,56,12.998,56
1,2,49.712,56,16.9979,93
1,2,51.188,52,16.9979,191
1,2,51.188,56,22.0028,226
1,2,52.664,52,16.9979,255
1,1,54.14,49,11.0014,261
1,2,55.616,45,12.998,237
1,2,54.14,49,12.998,253
1,2,55.616,45,19.0012,212
1,2,54.14,49,16.9979,157
1,2,54.14,49,22.0028,167
1,2,54.14,52,16.9979,119
1,2,54.14,52,19.0012,103
1,3,51.188,65,11.0014,36
1,3,49.712,75,6.0032,55
1,2,48.236,93,11.0014,35
1,2,62.996,94,0,11
1,3,65.948,94,7.0015,12
1,2,65.948,94,19.0012,6
1,1,65.948,94,15.0013,3
1,1,67.424,88,12.998,5
1,1,67.424,88,11.0014,18
1,2,62.996,94,0,109
1,2,64.472,94,8.9981,304
1,1,62.996,94,8.9981,594
1,1,65.948,77,16.9979,286
1,1,70.376,55,11.0014,133
1,1,73.328,43,12.998,168
1,1,73.328,37,15.0013,220
1,1,74.804,32,16.9979,211
1,1,74.804,35,15.0013,211
1,1,76.28,31,16.9979,223
1,1,74.804,32,19.9995,361
1,1,73.328,35,19.9995,600
1,1,71.852,34,23.9994,525
1,1,67.424,41,22.0028,328
1,1,64.472,44,27.9993,254
1,1,62.996,47,31.0009,197
1,1,60.044,50,16.9979,126
1,1,58.568,50,15.0013,85
1,1,57.092,53,11.0014,46
1,1,57.092,49,15.0013,20
1,1,57.092,53,19.0012,6
1,1,55.616,57,12.998,3
1,1,55.616,61,0,2
1,1,54.14,70,0,24
1,1,54.14,70,0,92
1,1,54.14,70,0,262
1,1,52.664,75,6.0032,549
1,1,54.14,81,0,314
1,1,58.568,50,11.0014,132
1,1,60.044,46,12.998,194
1,1,61.52,43,11.0014,234
1,1,62.996,44,15.0013,222
1,2,64.472,44,19.0012,205
1,2,62.996,50,19.9995,78
1,3,61.52,58,19.9995,50
1,3,58.568,81,15.0013,128
1,3,58.568,87,12.998,160
1,3,58.568,87,12.998,174
1,2,58.568,87,12.998,100
1,3,58.568,87,6.0032,101
1,2,58.568,87,0,75
1,2,58.568,87,0,23
1,3,58.568,93,6.0032,22
1,3,58.568,93,0,44
1,3,58.568,93,6.0032,38
1,2,58.568,93,11.0014,21
1,2,58.568,93,12.998,2
1,2,58.568,93,6.0032,2
1,2,58.568,93,6.0032,7
1,2,58.568,93,8.9981,16
1,3,58.568,93,0,48
1,3,60.044,87,6.0032,94
1,2,61.52,87,0,168
1,2,61.52,87,6.0032,214
1,2,62.996,67,16.9979,299
1,1,64.472,51,19.0012,339
1,2,65.948,44,23.9994,430
1,1,67.424,29,19.9995,399
1,1,68.9,27,19.9995,467
1,1,68.9,23,22.0028,385
1,1,68.9,25,16.9979,303
1,1,65.948,33,11.0014,225
1,1,64.472,30,8.9981,149
1,1,65.948,19,22.0028,154
1,1,64.472,21,8.9981,134
1,1,62.996,24,0,106
1,2,61.52,30,23.9994,72
1,2,60.044,34,12.998,76
1,2,58.568,40,11.0014,80
1,2,58.568,43,8.9981,26
1,2,57.092,46,12.998,14
1,2,57.092,46,15.0013,5
1,2,54.14,52,19.9995,5
1,2,54.14,52,19.9995,23
1,1,54.14,52,22.0028,66
